Date,Open,High,Low,Close,Volume,
10/05/2019,1285,1290.3,1283.9,1287.4,227237,
09/05/2019,1281.9,1289.2,1280.4,1285.2,296815,
08/05/2019,1285.6,1292.8,1280.2,1281.4,288297,
07/05/2019,1282.4,1287.3,1279.1,1285.6,241502,
06/05/2019,1281.8,1287.4,1278.1,1283.8,240672,
03/05/2019,1271.6,1283.9,1269,1281.3,269353,
02/05/2019,1278.5,1279.4,1267.3,1272,273895,
01/05/2019,1285.2,1289.4,1274.5,1284.2,269944,
30/04/2019,1281.7,1283.3,1280.8,1282.8,114,
29/04/2019,1289,1289.1,1279.9,1281.5,199297,
26/04/2019,1279.1,1290.9,1276,1288.8,268033,
25/04/2019,1277.9,1284.8,1275.2,1279.7,230543,
24/04/2019,1274.4,1280.7,1270.5,1279.4,235966,
23/04/2019,1277,1278.5,1267.9,1273.2,271377,
22/04/2019,1278,1281.9,1275.7,1277.6,133327,
18/04/2019,1276.2,1279.7,1273,1276,219695,
17/04/2019,1279.5,1282.1,1275.2,1276.8,209965,
16/04/2019,1290.8,1291.7,1275.5,1277.2,308866,
15/04/2019,1294,1295.2,1285.3,1291.3,222209,
12/04/2019,1295.8,1299.1,1293.2,1295.2,185177,
11/04/2019,1312.4,1313.1,1292.9,1293.3,311101,
10/04/2019,1308.2,1314.7,1304.7,1313.9,212949,
09/04/2019,1301.6,1310.4,1300.6,1308.3,196670,
08/04/2019,1292.2,1302.1,1291.8,1297.1,63,
05/04/2019,1296.5,1297.8,1288.3,1295.6,227617,
04/04/2019,1294.4,1298.7,1284.9,1294.3,250306,
03/04/2019,1296.9,1299,1292.7,1295.3,186420,
02/04/2019,1292.2,1297.1,1289.5,1295.4,190667,
01/04/2019,1297.2,1301.7,1291,1294.2,229896,
29/03/2019,1295,1304.6,1291.3,1298.5,260381,
28/03/2019,1315,1317.6,1293.3,1295.3,407079,
27/03/2019,1321.7,1325.2,1313.7,1316.9,197067,
26/03/2019,1328.3,1329.3,1318.5,1321.4,119776,
25/03/2019,1319.7,1330.8,1317,1329,83949,
22/03/2019,1315.4,1320.9,1312.8,1318.7,78716,
21/03/2019,1318.6,1326.3,1309.1,1313.6,59829,
20/03/2019,1300.7,1300.7,1300.7,1300.5,2,
19/03/2019,1303.7,1310.8,1302.1,1306.5,203029,
18/03/2019,1302,1306.7,1298,1301.5,172561,
15/03/2019,1295.6,1306.3,1293.7,1302.9,224685,
14/03/2019,1293.4,1293.4,1293.4,1293.4,1,
13/03/2019,1301.8,1311.6,1300.6,1309.3,204246,
12/03/2019,1294.7,1294.7,1294.7,1296.3,1,
11/03/2019,1298.2,1299.2,1290.6,1291.1,187305,
08/03/2019,1286.7,1301.3,1285.6,1299.3,270805,
07/03/2019,1287.3,1289.6,1280.8,1286.1,246103,
06/03/2019,1288.8,1291.8,1284.3,1287.6,187195,
05/03/2019,1287.8,1290.6,1282,1284.7,207640,
04/03/2019,1294.4,1298.1,1283.8,1287.5,253631,
01/03/2019,1315.5,1316.5,1291.3,1299.2,328780,
28/02/2019,1321.7,1328.9,1314,1316.1,238804,
27/02/2019,1327.7,1327.9,1316.5,1317.7,604,
26/02/2019,1329.9,1332.4,1325.5,1328.5,179292,
25/02/2019,1331.9,1334.9,1327.3,1329.5,176322,
22/02/2019,1325.8,1335.6,1323.8,1332.8,236737,
21/02/2019,1341.7,1344.3,1323.3,1327.8,277389,
20/02/2019,1343.9,1349.8,1339.8,1347.9,235291,
19/02/2019,1329.2,1345,1323.8,1344.8,334325,
15/02/2019,1325,1330.8,1323.8,1322.1,91941,
14/02/2019,1309.6,1317.4,1304.7,1313.9,219485,
13/02/2019,1311.6,1316,1308.1,1310.8,143,
12/02/2019,1311.6,1318.3,1310,1314,144119,
11/02/2019,1313.4,1313.4,1304.7,1307,119,
08/02/2019,1314.3,1319.5,1311.5,1318.5,131864,
07/02/2019,1310.9,1315.8,1306.4,1314.2,159728,
06/02/2019,1319.4,1319.9,1309.6,1314.4,133244,
05/02/2019,1316.8,1321,1314.8,1319.2,122758,
04/02/2019,1322.6,1323.6,1312.7,1319.3,147699,
01/02/2019,1326,1328.2,1320.6,1322.1,192924,
31/01/2019,1325.4,1331.1,1322.2,1325.2,215552,
30/01/2019,1317,1328.6,1313.5,1315.5,262539,
29/01/2019,1308.5,1317.1,1307.8,1315.2,171769,
28/01/2019,1308.5,1309.8,1302.7,1309.3,122869,
25/01/2019,1286,1309.3,1284.8,1304.2,87878,
24/01/2019,1288.3,1290,1281.5,1285.9,68784,
23/01/2019,1290.8,1292.1,1284,1290.2,60819,
22/01/2019,1279.1,1285,1276,1283.4,307704,
18/01/2019,1280.7,1283,1276,1282.6,100826,
17/01/2019,1293.9,1295,1288.3,1292.3,188241,
16/01/2019,1289.6,1295.4,1287.6,1293.8,173284,
15/01/2019,1292.4,1294.8,1286.5,1288.4,229624,
14/01/2019,1292.4,1293.9,1289.9,1289.1,7,
11/01/2019,1287.6,1295.7,1287,1289.5,200393,
10/01/2019,1294.7,1298,1286.7,1287.4,227942,
09/01/2019,1286.1,1295,1280.9,1292,232491,
08/01/2019,1289.9,1291.4,1280.2,1285.9,206439,
07/01/2019,1287,1297,1284.1,1289.9,197176,
04/01/2019,1296.5,1300.4,1278.1,1285.8,299076,
03/01/2019,1288.5,1296.9,1286.4,1294.8,229532,
02/01/2019,1285,1291,1280.6,1284.1,222578,
31/12/2018,1283,1286.5,1279.7,1281.3,108913,
28/12/2018,1278,1284.7,1276.5,1283,155354,
27/12/2018,1270.1,1281.6,1269.1,1281.1,200717,
26/12/2018,1273.5,1282.3,1267.4,1273,198175,
24/12/2018,1260.7,1273.9,1260,1271.8,130455,
21/12/2018,1263.5,1266.2,1257.1,1258.1,200024,
20/12/2018,1247,1270.3,1246.2,1267.9,303814,
19/12/2018,1253.5,1262.2,1245.3,1256.4,261331,
18/12/2018,1249.7,1254.5,1249,1253.6,164361,
17/12/2018,1242.8,1252.2,1239.4,1251.8,156508,
14/12/2018,1246.2,1247.3,1236.5,1241.4,183625,
13/12/2018,1250.7,1251.7,1244.4,1247.4,148496,
12/12/2018,1248.3,1252.6,1247.1,1250,144462,
11/12/2018,1249.8,1255.1,1245.8,1247.2,176025,
10/12/2018,1255.6,1256.6,1246.9,1249.4,190957,
07/12/2018,1243.1,1255.8,1242.6,1252.6,215414,
06/12/2018,1243,1249.9,1240,1243.6,238860,
05/12/2018,1244.6,1244.8,1238.7,1242.6,104283,
04/12/2018,1236.3,1247.5,1235.8,1246.6,214514,
03/12/2018,1227.8,1240.4,1226.6,1239.6,233816,
30/11/2018,1229.9,1231.1,1221.8,1226,158763,
29/11/2018,1227.1,1234.9,1226.7,1230.4,229628,
28/11/2018,1220.9,1233.8,1216.8,1229.8,199518,
27/11/2018,1228.5,1231.7,1217.8,1219.9,132694,
26/11/2018,1230.4,1234.5,1228,1228.7,141646,
23/11/2018,1227.8,1229.7,1220.3,1223.2,234908,
21/11/2018,1225.8,1225.8,1225.8,1225.8,N/A,
20/11/2018,1224.6,1229.5,1220.3,1221.2,245888,
19/11/2018,1222.6,1226.5,1218.5,1225.3,189907,
16/11/2018,1214.4,1226,1213.7,1223,237367,
15/11/2018,1211.8,1217,1207.1,1215,234966,
14/11/2018,1202.8,1217.2,1198.1,1210.1,268788,
13/11/2018,1196.3,1201.3,1196.3,1199.2,5,
12/11/2018,1201.6,1201.6,1201.6,1201.3,1,
09/11/2018,1224.3,1224.6,1207.2,1208.6,306462,
08/11/2018,1227.7,1228.5,1220.8,1225.1,229614,
07/11/2018,1228.9,1238.4,1224.2,1228.7,252072,
06/11/2018,1233.4,1237.8,1224.9,1226.3,188660,
05/11/2018,1234.5,1236.8,1228.4,1232.3,157253,
02/11/2018,1235.3,1238.4,1231.3,1233.3,249587,
01/11/2018,1216.6,1239.3,1216.1,1238.6,293251,
31/10/2018,1224.7,1225,1213.4,1215,231855,
30/10/2018,1231.9,1232.5,1221.4,1225.3,218624,
29/10/2018,1236.4,1237.6,1226.1,1227.6,225204,
26/10/2018,1234.7,1246,1232.5,1235.8,304896,
25/10/2018,1236.6,1242,1230.5,1232.4,252780,
24/10/2018,1233.8,1238,1228.3,1231.1,204289,
23/10/2018,1225.1,1243,1224.5,1236.8,276325,
22/10/2018,1230.5,1232.6,1222.8,1224.6,180132,
19/10/2018,1228.6,1234.1,1226.2,1228.7,188648,
18/10/2018,1225.5,1233.6,1221.7,1230.1,239133,
17/10/2018,1228,1232.9,1223.7,1227.4,228207,
16/10/2018,1230.5,1235.9,1226.3,1231,233393,
15/10/2018,1222.4,1232.3,1222.4,1226.4,136,
12/10/2018,1227.7,1228.1,1219.3,1222,309392,
11/10/2018,1197.9,1230,1194.7,1227.6,503085,
10/10/2018,1192.7,1198.6,1188.5,1193.4,243118,
09/10/2018,1192.2,1195.8,1186.6,1191.5,236941,
08/10/2018,1201,1201,1183.7,1184.4,250,
05/10/2018,1203.7,1209.8,1200.9,1205.6,250219,
04/10/2018,1201.4,1210.7,1199.6,1201.6,280314,
03/10/2018,1207,1212.3,1200.4,1202.9,246832,
02/10/2018,1192.7,1212.3,1192.2,1207,350240,
01/10/2018,1196.1,1196.5,1188.1,1191.7,213617,
28/09/2018,1186.8,1198,1184.3,1196.2,300928,
27/09/2018,1194.6,1197.3,1180.5,1182.3,4947,
26/09/2018,1205.5,1206.9,1194.6,1199.1,330481,
25/09/2018,1203.1,1207.9,1201.3,1205.1,192109,
24/09/2018,1204,1208.8,1198.6,1204.4,207122,
21/09/2018,1212.1,1215.8,1196,1201.3,333369,
20/09/2018,1208.8,1213.2,1205.1,1211.3,232693,
19/09/2018,1202.2,1202.2,1202.2,1202.2,N/A,
18/09/2018,1206.4,1208.2,1200.3,1202.9,223080,
17/09/2018,1199.8,1209.7,1197.5,1205.8,205761,
14/09/2018,1206.6,1213.8,1197.7,1201.1,276004,
13/09/2018,1212.4,1218,1205,1208.2,295658,
12/09/2018,1203.5,1213.9,1197.6,1210.9,292275,
11/09/2018,1200.4,1204.8,1192.7,1202.2,253326,
10/09/2018,1200.7,1203.8,1196.2,1199.8,207244,
07/09/2018,1205.6,1209,1198.7,1200.4,272324,
06/09/2018,1202.5,1212.7,1200.5,1204.3,278851,
05/09/2018,1197.2,1204.2,1196.4,1201.3,203575,
04/09/2018,1207,1209.7,1195.1,1199.1,402704,
31/08/2018,1206.3,1209.7,1201.2,1206.7,117750,
30/08/2018,1212.6,1214,1202.1,1205,276369,
29/08/2018,1206.6,1213.7,1206.6,1211.5,235721,
28/08/2018,1209.7,1217,1202.3,1207.4,136,
27/08/2018,1214.5,1218.8,1209.3,1216,205140,
24/08/2018,1191.6,1215.4,1189.5,1213.3,286519,
23/08/2018,1202.8,1203.4,1190.2,1194,226193,
22/08/2018,1203,1208.4,1199.2,1203.3,227367,
21/08/2018,1197.3,1204.3,1194.3,1200,211149,
20/08/2018,1190.4,1197.7,1189.6,1194.6,199964,
17/08/2018,1180.7,1192,1178.5,1184.2,246695,
16/08/2018,1183,1189,1167.1,1184,353666,
15/08/2018,1201.5,1202,1180,1185,364039,
14/08/2018,1193.1,1197.5,1192.8,1193,92,
13/08/2018,1218.4,1221.4,1198.6,1198.9,363069,
10/08/2018,1220,1224.9,1213.1,1219,317657,
09/08/2018,1222,1225.6,1218.4,1219.9,225166,
08/08/2018,1218.7,1223.8,1213.6,1221,255706,
07/08/2018,1215.8,1224.3,1215.6,1218.3,199691,
06/08/2018,1214.4,1214.4,1206.6,1208.6,297,
03/08/2018,1216,1228.5,1212.5,1223.2,272386,
02/08/2018,1214.7,1219.3,1205.8,1210.6,411,
01/08/2018,1232.7,1233.7,1224.4,1227.6,210076,
31/07/2018,1230.5,1237.8,1222.6,1233.6,287649,
30/07/2018,1231.1,1234.1,1227.8,1231.5,178604,
27/07/2018,1231.4,1236.5,1226.3,1232.7,150903,
26/07/2018,1240.8,1244.6,1231.3,1235.3,99096,
25/07/2018,1233.3,1243.4,1232.5,1241,55539,
24/07/2018,1233.4,1238.6,1227,1234.6,64451,
23/07/2018,1240.7,1244.7,1231.1,1234.4,75122,
20/07/2018,1222.9,1232.4,1215.3,1231.1,342215,
19/07/2018,1227.3,1229.6,1210.7,1224,414022,
18/07/2018,1227,1229.1,1220.9,1227.9,272126,
17/07/2018,1240.8,1245.1,1225.9,1227.3,304251,
16/07/2018,1241,1245.8,1238.3,1239.7,178908,
13/07/2018,1247.7,1248.5,1236.2,1241.2,248662,
12/07/2018,1242.3,1248.8,1241.4,1246.6,216104,
11/07/2018,1256.7,1257.3,1241.7,1244.4,293555,
10/07/2018,1258.5,1261,1247.7,1255.4,266748,
09/07/2018,1255.7,1266.9,1255.7,1259.6,231724,
06/07/2018,1258.4,1260.2,1253.7,1255.8,195750,
05/07/2018,1257.7,1262.4,1252.2,1258.8,372468,
03/07/2018,1253.5,1262.4,1238.8,1253.5,145678,
02/07/2018,1253.4,1255.6,1240.6,1241.7,251533,
29/06/2018,1249.5,1257.1,1246.9,1254.5,221077,
28/06/2018,1253.6,1255.8,1247.2,1251,234981,
27/06/2018,1260.5,1261.9,1252.2,1256.1,250008,
26/06/2018,1267.3,1269.4,1256.4,1259.9,243918,
25/06/2018,1272.2,1274.4,1265.5,1268.9,191258,
22/06/2018,1268.6,1273.1,1268.4,1270.7,177199,
21/06/2018,1269.7,1272.3,1262.4,1270.5,268481,
20/06/2018,1277.3,1278.6,1269.6,1274.5,223323,
19/06/2018,1280.7,1286.8,1272.6,1278.6,272942,
18/06/2018,1281.1,1284.9,1279.5,1280.1,180772,
15/06/2018,1305.9,1306.7,1277.9,1278.5,495364,
14/06/2018,1303.1,1313,1301,1308.3,332112,
13/06/2018,1299.6,1305.2,1294.5,1301.3,254837,
12/06/2018,1304.5,1304.8,1296.3,1299.4,227402,
11/06/2018,1303.5,1307,1297.8,1303.2,206333,
08/06/2018,1301.3,1304.8,1296,1302.7,211335,
07/06/2018,1300.9,1307.8,1299,1303,239302,
06/06/2018,1300.6,1306.1,1297.7,1301.4,239391,
05/06/2018,1296.4,1304.8,1293.5,1302.2,257770,
04/06/2018,1296.7,1302.3,1293.8,1297.3,209443,
01/06/2018,1303,1304.8,1293.1,1299.3,308394,
31/05/2018,1306,1311.5,1301,1304.7,293132,
30/05/2018,1303.1,1308.8,1300,1306.5,320122,
29/05/2018,1302.2,1311.3,1296.6,1304.1,348290,
25/05/2018,1305.7,1309,1299.9,1309,61195,
24/05/2018,1298,1311.8,1297.4,1309.8,99686,
23/05/2018,1295.9,1303.8,1292,1294.8,61616,
22/05/2018,1298.2,1301.3,1292.8,1297.4,42154,
21/05/2018,1290.3,1292.7,1281.2,1290.9,313755,
18/05/2018,1290,1293.7,1285.1,1291.3,254923,
17/05/2018,1290.2,1294,1284,1289.4,289678,
16/05/2018,1290.1,1296.4,1285.7,1291.5,321197,
15/05/2018,1313.2,1314.7,1288.2,1290.3,461831,
14/05/2018,1318.3,1322.4,1312.8,1318.2,235892,
11/05/2018,1321.8,1326.3,1317,1320.7,259923,
10/05/2018,1312.8,1323.4,1310.6,1322.3,362491,
09/05/2018,1315.3,1317.8,1304.2,1313,372491,
08/05/2018,1314.1,1318.5,1306.2,1313.7,398268,
07/05/2018,1316.3,1320.1,1310.6,1314.1,230426,
04/05/2018,1312.8,1316.9,1308.5,1314.7,299809,
03/05/2018,1305.5,1319,1305.2,1312.7,297240,
02/05/2018,1304.4,1314.9,1304.3,1305.6,350840,
01/05/2018,1316,1317.4,1302.3,1306.8,267336,
30/04/2018,1324,1325.9,1310.7,1319.2,287438,
27/04/2018,1318,1326.4,1315.8,1323.4,232724,
26/04/2018,1324.2,1328,1316.2,1317.9,285847,
25/04/2018,1332,1333.8,1320.2,1322.8,256659,
24/04/2018,1326.1,1334.5,1323.6,1333,267707,
23/04/2018,1336.2,1337.6,1323.8,1324,276592,
20/04/2018,1348.5,1348.9,1337,1338.3,269829,
19/04/2018,1352.4,1357.7,1343.2,1348.8,325544,
18/04/2018,1350.4,1359,1345,1353.5,298749,
17/04/2018,1349.1,1352.2,1340.2,1349.5,267744,
16/04/2018,1349.8,1353.5,1342.8,1350.7,258382,
13/04/2018,1337.6,1350.3,1335.5,1347.9,253937,
12/04/2018,1356.3,1356.7,1336.7,1341.9,374672,
11/04/2018,1343.1,1369.4,1342.5,1360,467541,
10/04/2018,1339.8,1346.2,1334.2,1345.9,278138,
09/04/2018,1338,1341.5,1330.1,1340.1,222038,
06/04/2018,1329.7,1339.1,1322.6,1336.1,361181,
05/04/2018,1337.1,1338.7,1326,1328.5,266243,
04/04/2018,1336.7,1352.5,1335.2,1340.2,334886,
03/04/2018,1345,1346.6,1332.7,1337.3,276654,
02/04/2018,1336.3,1355.1,1335.1,1352.9,4979,
29/03/2018,1329.3,1332.6,1325.4,1327.3,235348,
28/03/2018,1351.1,1352.2,1327.7,1330,358319,
27/03/2018,1351.1,1352.2,1347.9,1347.9,24159,
26/03/2018,1350.6,1361.8,1349.2,1360.9,187073,
23/03/2018,1335.5,1356.3,1334.7,1355.7,124800,
22/03/2018,1338,1340.8,1330.3,1333.2,70121,
21/03/2018,1310.6,1336.9,1309.5,1321.5,451237,
20/03/2018,1316.5,1318.1,1306.6,1311.9,281146,
19/03/2018,1312.9,1319.6,1307.4,1317.8,283944,
16/03/2018,1316.8,1321.8,1309.5,1312.3,277568,
15/03/2018,1324.7,1328.1,1314.9,1317.8,241746,
14/03/2018,1326.7,1330.5,1321.7,1325.6,247027,
13/03/2018,1323.3,1328.8,1313.8,1327.1,321790,
12/03/2018,1324.1,1325,1315.3,1320.8,214392,
09/03/2018,1322.7,1325.9,1313.2,1324,336571,
08/03/2018,1326.2,1329.8,1319.6,1321.7,241811,
07/03/2018,1339.5,1342,1323,1327.6,297281,
06/03/2018,1321,1339.9,1320.8,1335.2,269691,
05/03/2018,1324.9,1328.9,1318.3,1319.9,215468,
02/03/2018,1318,1326.6,1316.2,1323.4,256112,
01/03/2018,1319.3,1322.3,1303.6,1305.2,395651,
28/02/2018,1318.9,1323.7,1316.7,1317.9,251263,
27/02/2018,1331.7,1332.6,1312.7,1315.5,710,
26/02/2018,1330.4,1342.9,1328,1332.8,237905,
23/02/2018,1333.7,1334.2,1327.7,1330.3,165052,
22/02/2018,1326.2,1334.4,1322.9,1332.7,201972,
21/02/2018,1331.2,1338.5,1324.4,1332.1,244241,
20/02/2018,1348.9,1354,1330.6,1331.2,357520,
16/02/2018,1350.2,1356.2,1349.5,1356.2,21489,
15/02/2018,1353,1359.8,1350.8,1355.3,251537,
14/02/2018,1331.9,1358.6,1319.1,1358,405262,
13/02/2018,1325,1333.5,1323.7,1330.4,192998,
12/02/2018,1317.1,1330,1316.3,1326.4,203283,
09/02/2018,1321,1325,1313.2,1315.7,306980,
08/02/2018,1320.7,1324.5,1309,1319,349123,
07/02/2018,1326.6,1334.8,1313.5,1314.6,335680,
